smiles,EF,SA,KP,AB,PA,BW,DKO
C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@]21O,1.001985682,1.005920101,0.994163012,0.97586902,0.949324233,0.920813998,1.080650401
COC(=O)c1c(C)cc(OC)cc1O,0.937973559,0.930814345,1.11028486,0.897765161,0.983857425,0.862164259,1.041972864
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0.985002874,1.005367853,1.014382819,1.017841667,1.024823271,0.926826957,1.121648591
COC(=O)C[C@H]1C(C)(C)C(=O)[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O,0.936667189,1.00315886,0.955456077,0.928409556,1.030240243,1.018121188,0.891130467
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4,0.995453833,1.015584444,0.957944619,0.977702535,0.995368489,1.048818524,1.071367792
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,1.073836024,1.02469654,0.943412148,0.914615535,0.980471818,0.997020546,0.232065226
CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,1.054240477,0.997912502,1.121004506,1.036353946,1.011957964,1.03814312,0.875659452
C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,1.033338559,1.028838401,0.994156054,0.981750946,1.015682132,1.056906849,1.084518155
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.000679312,1.021935299,1.051023318,1.031452739,1.006540993,0.942758571,0.635085168
COc1c2c(cc3c1OCO3)CC[N+](C)=C2,1.02158123,1.006748473,0.965277866,1.016620632,1.0194063,1.061810327,1.09998917
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,1.082980613,1.017517313,1.036001837,1.064994119,1.017374936,1.050158782,1.085291706
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,1.001985682,0.989076531,0.984488119,0.984266713,1.031255925,1.097999779,1.034237356
CC1=NCCc2c1[nH]c1cc(O)ccc21,1.049014997,0.962568617,0.953000979,1.028327946,1.015005011,1.00345178,1.154911274
C=C(C)C1CC=C(CO)CC1,1.02680671,1.000949867,0.96313849,0.98222939,1.028886,0.930691626,1.026501849
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,0.868735957,1.012823203,1.083189373,0.897681598,1.070867528,1.026088685,1.183532652
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.192036369,0.031202023,1.012591891,0.91960019,0.996722732,0.812124814,0.119126816
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,1.042483148,1.019450182,0.932876571,0.928255211,0.976070529,0.930912147,0.327211968
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],0.880493285,0.027336286,1.000374324,0.974980355,0.991982882,0.99142186,0.099014496
NCCCCN,0.906620682,1.031047394,0.982345445,1.030951708,0.950001354,0.928227629,0.966938441
Oc1ccc(Cl)c2cccnc12,0.151538904,0.087807464,0.335471474,0.052750572,1.070867528,0.079167998,0.09205254
[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+4].[N-]=O,0.856978628,0.696384983,0.908459304,0.998162569,0.917160965,0.657183928,0.706251837
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,0.919684381,0.815670595,1.470287983,1.284833424,0.973023483,0.708696969,0.212726457
O=C([O-])CCCO,1.02550034,1.018621809,0.976051814,0.981616292,1.005863872,0.92600354,1.05821743
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,1.042483148,1.016688941,0.95246752,1.029355986,1.029563121,1.003278541,1.048934821
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1.042483148,1.029942898,0.981963725,1.003537085,1.016020693,1.054530034,1.021860544
CC(=O)Nc1ccc(O)cc1,1.02419397,1.021935299,1.002093172,1.056778207,1.025838953,0.99376903,1.049708371
CN1C(=O)CC[C@H]1c1cccnc1.CN1C(=O)CC[C@H]1c1cccnc1,0.92882897,1.00923359,0.988067125,0.991781011,0.999431218,1.041389508,0.983183007
CC(=O)OCC[N+](C)(C)C,1.039870408,1.032980263,0.994301425,0.976227862,1.027531757,1.024204818,1.101536272
Cc1ccc(O)cc1,1.02158123,1.009509714,0.981816037,1.066463008,0.977763333,0.994320643,1.020313443
CC(=O)N[C@@H](CS)C(=O)O,1.056853216,1.015584444,1.008306195,1.042615141,1.006202432,1.08970119,1.076009097
O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,1.029419449,1.007300721,0.980048489,1.022092377,1.013312207,1.063840664,1.083744604
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1.052934107,0.998740874,1.004231668,1.037739804,1.027870318,1.050501257,1.080650401
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1.02027486,1.000673743,0.975913684,0.96431738,0.96726795,1.021603481,1.112365982
C/C=N/N(C)C=O,1.004598422,1.03077127,0.978436492,0.9213891,1.055970857,1.015943254,1.12010149
O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,1.080367874,1.002330487,0.996545352,1.049159994,1.064096314,1.013402332,1.084518155
C=C1CCC(C2CC(=O)OC2=O)C(=O)CCC2C1CC2(C)C,0.986309244,1.002606612,1.040730001,1.103603812,1.031594486,0.973793254,1.074461995
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,1.060772326,0.952904273,0.985811204,1.019167259,0.976070529,0.970771389,0.710119591
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,1.000679312,1.04292073,1.030278173,0.915534865,1.0478454,0.949931168,1.040425762
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.841302189,0.952352025,0.957468584,0.888220935,0.949662794,0.906436908,0.094373192
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,1.059465956,1.021659174,1.01406839,0.956886503,0.961512418,0.883591992,0.954561629
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1.080367874,0.699422348,0.999641698,1.018563969,1.002139704,0.762970327,0.778965608
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,1.032032189,1.007576845,0.974385249,0.990384725,1.016697814,0.986574794,1.040425762
O=C(O)c1cc(O)c(=O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1,1.082980613,0.982725676,1.006266458,1.043805034,0.980471818,0.831947866,1.078329749
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-],0.804723833,0.836379903,1.030242326,1.124371713,0.964220904,0.85915778,0.109844207
NC(=O)NC1NC(=O)NC1=O,1.054240477,0.994322888,0.984228558,1.052453973,1.002139704,0.890601607,1.076782648
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,0.806030203,0.973061333,1.154128827,1.012366045,0.975731968,1.016224189,0.078902177
Nc1ncnc2nc[nH]c12,0.949730888,0.992666144,1.029335536,1.060568409,0.998415536,0.99037392,1.132478302
Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@@H]21)OCO4,0.909233422,1.012823203,1.002764385,1.105211297,1.002816825,0.945082975,0.958429383
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.923603491,0.958426755,1.024379662,1.039143623,1.061049267,1.074645404,0.457942046
CCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,0.953649997,0.982449552,0.998361965,1.167571194,0.954741204,0.923702525,1.016445689
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,1.081674244,1.018069561,1.549590609,1.307355744,0.974716286,0.806772291,1.020313443
O=C(O)CCCCCCCCCCCCC1C=CCC1,1.042483148,0.987419786,0.967026593,1.060220924,0.9814875,0.94294094,0.975447499
O=c1[nH]cnc2[nH]ncc12,0.974551915,1.013099327,0.987908827,1.051623388,1.066127678,1.007599637,1.158779027
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0.992841093,1.028010029,0.952832369,0.965456514,1.05292381,1.02363782,1.063632285
CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.013743011,0.995427385,0.958450065,0.932617421,0.73366106,0.902045142,0.829246407
O=P1(N(CCCl)CCCl)NCCCO1,1.045095888,1.03546538,0.998133844,1.164516972,1.000785461,0.999321561,1.062085183
NC12CC3CC(CC(C3)C1)C2,1.01766212,1.017241189,0.051238433,0.048083338,0.03351751,0.036700038,0.34964494
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,1.011130271,0.991285523,0.927771109,1.11709793,0.993675686,0.93254247,1.026501849
CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,1.071223285,1.005091728,1.006880337,1.095903694,0.993337125,1.001435079,1.04816127
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,0.9275226,1.042368482,0.992485673,0.979902153,1.027870318,0.915797695,0.902733728
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,1.041176778,0.974718077,1.040492344,0.98536537,1.007895236,0.942758571,0.996333369
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.962794586,0.98769591,1.007371032,1.005475914,1.029901682,1.020243836,1.076009097
Nc1ccc(C(=O)[O-])cc1,1.033338559,0.99846475,0.969446527,1.032239407,0.99570705,1.010988492,1.147949317
CN(C)/N=N/c1nc[nH]c1C(N)=O,0.913152532,0.512762456,0.66033343,0.782399799,1.012635086,0.387590433,0.802945681
NCCCCCC(=O)O,1.030725819,1.008681342,1.036147591,0.998761605,1.0099266,0.94426694,1.065179386
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,1.059465956,1.053965694,1.062794891,0.897385495,1.017036375,0.930977689,0.602596036
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.949730888,1.017241189,0.977062418,1.02931328,1.006540993,0.957722047,1.125516345
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.975858285,1.014203824,0.9944953,0.969923338,1.0099266,0.931630743,1.06904714
Nc1ccc(C(=O)[O-])c(O)c1,1.103882531,0.98631529,0.991692271,1.045506271,1.026516075,0.923395948,1.133251853
COc1ccc2oc3ccccc3c(=O)c2c1,0.992841093,0.930262097,0.935097227,0.850392658,1.032271607,0.896813446,0.792115971
CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.684537806,0.786677564,0.961263993,0.714462098,0.58571003,0.66056478,0.079675728
O=C1OCc2ccccc21,0.634895752,0.972785209,0.982023559,1.034679533,1.026516075,0.916549315,1.128610548
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.[C-]#N.[Co+3],0.990228353,1.01530832,1.064244703,0.998647786,1.046491157,1.014133438,1.133251853
CCC(C)C(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)CC23OC2(C)O[C@]14[C@]1(C)[C@@H](CC(=O)OC)C5(C)CC1(O)[C@](O)(C5OC(=O)C1(C)OC1C)[C@@H](OC(C)=O)[C@]34O2,1.033338559,0.983554049,1.061284834,1.162557399,1.042766989,0.916657011,1.045840618
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.996760203,1.034360883,1.134684793,1.011825749,1.018390618,0.875994865,1.09998917
COC(=O)C[C@H]1C(C)(C)C(=O)[C@@H]2CC3=C(CC[C@]4(C)C3=CC(=O)O[C@H]4c3ccoc3)[C@@]1(C)C2=O,1.085593353,1.036293752,1.058626805,0.974149912,0.977763333,0.934915282,0.459489147
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1.077755134,1.03077127,0.961960262,0.933851081,0.980471818,0.971660349,0.563918499
COc1cccc(C=O)c1OC,1.046402257,1.031323518,1.055910213,0.965121376,1.030917364,0.974769396,1.052029024
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,1.060772326,1.021106926,1.031762058,0.983873203,1.039719943,0.982351137,1.054349676
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,0.74724356,0.30566938,0.964412035,0.982437382,1.003155386,0.919259475,0.181784427
COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,0.133249726,0.276676349,0.948275724,0.920631717,1.020083421,0.826957204,0.078128626
O=Cc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.052934107,1.004815604,0.969446527,1.010217577,1.018729179,1.083000405,1.123195693
CC1=CC(=O)C(C(C)C)=CC1=O,1.0228876,1.074675002,1.05521172,0.992243856,0.934089001,0.952860722,1.063632285
CC1(C)C2CCC1(C)C(O)C2,1.052934107,1.065562907,1.007675863,1.026275833,0.997738414,1.026316083,1.052029024
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,1.260646914,1.073018257,1.139736812,1.193962023,1.047506839,1.116113329,1.283320699
CC(=O)OC1CCC23CC1(C)CCC2C(C)(C)CC3OC(C)=O,0.985002874,0.904306431,1.012096529,1.071231591,0.994352807,0.968413962,0.078902177
C=C1CCC2C(CC2(C)C)C(=O)CCC1O,1.045095888,1.026905532,0.990085122,0.994847617,1.017036375,1.075170248,1.063632285
COc1cc(O)c(C(C)=O)c(O)c1,0.876574176,0.938821944,0.949598075,1.018816104,0.998415536,0.949460483,0.653650386
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1.012436641,1.005367853,0.987262889,1.010277052,1.003493947,0.995798241,0.925940251
C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0.231227465,0.924187367,1.129829484,1.162053629,0.974716286,0.735804315,0.082769931
O=c1cc(CO)occ1O,1.076448764,0.998740874,1.152544618,1.00820352,0.953725522,0.974861707,1.16109968
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.909233422,0.98162118,0.901543419,0.71526096,1.027193196,0.814165408,1.055896777
C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,1.011130271,1.019174058,1.007058602,1.086578013,1.039042821,1.034590157,1.106951127
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,1.034644929,1.005643977,1.005149488,1.026237318,1.046152596,1.061263843,1.057443879
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0.169828082,0.081180486,0.06889476,0.059016804,0.041981528,0.046705875,0.098240946
NCCc1ccccc1,1.059465956,1.010338086,1.010994891,0.985635334,1.038027139,1.026404392,1.00716308
CNCCCN1c2ccccc2CCc2ccccc21,1.02550034,0.966710478,0.937120314,1.067529152,0.830150863,0.955851816,0.85322648
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0.970632806,0.989352655,1.018491807,1.031141974,1.031933046,0.972836498,0.639726472
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.071223285,0.98769591,0.996338917,0.983210501,1.018390618,1.029182347,1.060538082
O=C1c2c(O)cccc2Cc2cccc(O)c21,1.052934107,0.917284264,0.966607944,1.103632543,0.975054847,0.834109288,0.376719217
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.056853216,0.989628779,0.978099834,1.017985725,1.018052057,1.03336385,0.974673948
Cc1cc(=O)n(-c2ccccc2)n1C,1.035951299,1.01530832,1.087204156,0.894029346,1.007895236,0.967483975,1.067500039
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],1.030725819,0.977479318,0.990775514,0.94965168,1.003832507,1.035577682,1.072914894
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.000679312,0.988248158,0.976971059,0.884058785,0.924609301,0.986391298,1.055896777
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1.045095888,0.981345056,0.967032643,0.867590186,0.942553019,1.051773719,1.014898587
CC(=O)Oc1ccccc1C(=O)O,0.922297121,1.015584444,1.138886643,1.068116041,0.960835297,1.00533452,1.123195693
c1ccc2c(c1)sc1ccccc12,0.906620682,0.983277924,0.956457509,1.034014269,0.927656347,1.030674204,1.001748225
C=C1CCC(=O)C(C)CCC2C1CC2(C)C,0.940586299,1.018621809,1.038205851,1.217300404,0.999769779,0.927490268,1.007936631
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,1.054240477,0.942687682,0.99614215,0.955947687,0.912421115,0.998360804,0.956882281
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1.004598422,0.989628779,0.940881891,0.950052622,1.015005011,0.799961556,1.080650401
O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,0.897476093,0.670981566,1.037567878,1.003652643,0.963882343,1.03641936,0.083543481
C=C(C)CCCC(C)CCOC(C)=O,1.033338559,0.977203194,0.979550884,1.102833135,1.017374936,1.015003011,1.048934821
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1,1.035951299,1.001225991,1.055198216,0.984135544,1.029901682,1.061657602,1.092253663
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](O)[C@@H](O)C1C(C)(C)CC[C@H](O)[C@@]12C,1.030725819,1.021935299,0.958450065,1.074395001,1.018052057,1.118856512,1.055123227
O=c1c2ccccc2oc2ccc(O)cc12,1.079061504,1.034084759,0.949963524,0.933876554,1.032610168,0.926585923,0.721722852
C=C1CCC=C(C)CCC2C1CC2(C)C,1.140460887,0.934956207,0.999975873,1.0780931,0.997399854,0.996989776,0.209632254
Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1,1.045095888,1.00315886,0.966817789,1.153020095,1.015005011,1.093724839,1.043519965
CC(=O)O[C@H]1CC[C@]2(C)C3=CC(=O)[C@@]4(C)C(C[C@@H]5OC6(OCC(C)CC6Br)[C@@H](C)[C@@H]54)C3CC[C@H]2C1,1.068610545,1.050652205,1.03342084,1.013381275,1.016359254,1.074587865,1.071367792
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3[C@@H](O)C[C@@]2(C)C=CC1=O,1.071223285,1.001778239,0.970467133,1.069204906,1.011280843,1.046499248,1.096121417
CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,1.109108011,1.047338716,0.981607032,1.041297093,1.0194063,1.094998428,1.092253663
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)/C=C/C(=O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O,0.915765271,0.03368714,1.034985369,0.976302115,1.014327889,0.998824107,1.096894967
N[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,1.028113079,1.001502115,0.95630149,1.019614584,0.965913708,1.098541135,1.08915946
CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,1.028113079,1.02607716,0.957731305,1.051209282,0.950001354,1.061744785,1.102309823
COc1cccc2c1OCO2,1.073836024,1.029114525,1.017724709,0.961151363,0.994691368,1.066210602,1.046614168
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)cc(O)c12,1.015049381,1.001225991,0.990281281,1.012622428,0.999092657,1.055520435,1.072141343
COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,1.003292052,1.029942898,1.001530686,1.019956933,0.929349151,1.048702824,0.908148584
COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,1.015049381,0.845768122,1.020956373,0.856008838,0.980471818,1.019557759,0.325664867
CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,1.099963422,0.994322888,0.996661847,1.064389994,0.989612957,1.061994949,1.00716308
COC(=O)/C(=C1/OC(=O)C(c2ccccc2)=C1O)c1ccccc1,1.047708627,0.438485073,1.000581781,1.06820372,0.946277186,1.000088566,0.090505438
COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,1.038564038,0.990181027,1.016350755,1.013888827,0.980471818,1.085482663,1.146402215
O=c1c(O)c(-c2ccccc2)oc2ccccc12,0.736792601,0.253481925,0.951474183,0.501477791,0.822702527,0.566401409,0.090505438
CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,0.920990751,1.018897933,1.037499287,1.137200876,1.073576014,0.859638722,1.04816127
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],0.994147463,0.050806835,1.090611266,0.923875188,1.033287289,1.05836506,0.081222829
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1.093431572,1.036569876,1.086317533,1.067701403,1.035318653,1.056646428,0.934449309
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,1.029419449,1.00315886,1.036222004,0.903815152,0.703529157,0.908082616,0.508996395
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1.079061504,0.963673113,1.033583878,0.877034443,0.973700604,0.871878905,1.053576125
CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1OC(=O)CCC,1.058159586,1.000121495,1.054810307,1.073200889,1.021099103,1.101441045,1.012577935
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,0.130636986,0.025403417,0.049763443,0.052299638,0.955418326,0.035953546,0.079675728
CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.068610545,1.023592043,0.995788454,0.998752116,1.039719943,1.075145733,1.072914894
CCOC(=O)c1ccc(N)cc1,1.056853216,1.040987862,0.957719595,0.915146472,0.961512418,0.932158967,1.065952937
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0.131943356,0.025403417,1.023387347,0.708476583,0.961850979,0.806081085,0.081222829
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,0.962794586,1.019174058,0.974375916,0.897621067,0.996384172,1.079354004,0.940637715
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,0.847834039,0.922806746,1.013355723,0.939003741,0.964220904,1.004571517,0.085090583
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,1.054240477,0.973061333,0.978087597,1.046022369,1.000785461,1.077255871,1.072914894
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,1.033338559,0.996531881,1.019618848,1.028734717,0.964559465,0.968567813,1.023407646
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C,1.011130271,1.007852969,1.032116021,0.970349718,1.000108339,1.09806132,1.065179386
O=c1cccc2ccc(O)c(O)c2c1O,1.132622668,0.977479318,0.993392756,0.669169037,0.921562255,0.749834928,0.874112351
CC(C[N+](C)(C)C)OC(N)=O,1.063385066,1.023315919,0.990030879,0.995466316,0.994014247,1.064254937,1.112365982
CCCN(CCC)CCc1cccc2c1CC(=O)N2,1.041176778,1.002606612,0.980048489,1.002329815,1.002816825,1.053798928,1.119327939
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,1.065997805,0.981897304,0.977239154,1.018236479,1.008572357,1.045593777,1.011804384
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,1.051627737,1.006748473,1.101443845,1.003287787,1.008910918,1.088009327,1.072141343
O=c1ccc2ccc(O)c(O)c2o1,0.992841093,1.035189255,0.993480789,1.003323427,0.987920154,1.002915552,1.117780838
